0,1,2,3,4
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
-7.26762,-8.20768,11.9645,-1.99806,-0.023481
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
-5.26444,-2.31088,0.99332,-2.39862,-1.19069
-5.26444,-2.31088,0.99332,-2.39862,-1.19069
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
-5.26444,-2.31088,0.99332,-2.39862,-1.19069
-5.26444,-2.31088,0.99332,-2.39862,-1.19069
-5.26444,-2.31088,0.99332,-2.39862,-1.19069
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
5.47872,-5.68202,-0.565812,-2.17757,-0.638723
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-12.129124,-7.183092,2.0238019999999994,-0.045986600000000016,2.0821388
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-6.28498,-4.785435,0.6643750000000002,-0.39371900000000004,1.7281505
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
-4.65106,-4.74864,-3.28165,-0.304043,4.2989
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
0.74113,-2.09667,-2.27144,-3.98644,-0.843687
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
2.05009,2.48903,-4.41974,2.44756,-10.5634
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-12.957455999999999,-7.979088000000001,5.6409139999999995,0.4374326,0.686232
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-6.72189,-6.73863,5.76113,0.904505,0.809133
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-1.71547,0.0633819,3.42011,-0.979458,-0.868482
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-4.29237,3.02392,-3.37915,0.545871,0.145789
-6.8371,-3.676,1.11638,-2.0345,-0.948893
-6.8371,-3.676,1.11638,-2.0345,-0.948893
-6.8371,-3.676,1.11638,-2.0345,-0.948893
-6.8371,-3.676,1.11638,-2.0345,-0.948893
-6.8371,-3.676,1.11638,-2.0345,-0.948893
-6.8371,-3.676,1.11638,-2.0345,-0.948893
-6.8371,-3.676,1.11638,-2.0345,-0.948893
-6.8371,-3.676,1.11638,-2.0345,-0.948893
-1.51934,-1.85536,-3.24116,-1.75699,-1.23666
-1.51934,-1.85536,-3.24116,-1.75699,-1.23666
-1.51934,-1.85536,-3.24116,-1.75699,-1.23666
-1.51934,-1.85536,-3.24116,-1.75699,-1.23666
-1.51934,-1.85536,-3.24116,-1.75699,-1.23666
-1.51934,-1.85536,-3.24116,-1.75699,-1.23666
-1.51934,-1.85536,-3.24116,-1.75699,-1.23666
-1.51934,-1.85536,-3.24116,-1.75699,-1.23666
-1.51934,-1.85536,-3.24116,-1.75699,-1.23666
