EXP NUM,SOLVENT A NAME,SOLVENT B NAME,SolventB%,Residence Time,Temperature,SM,Product,SM SMILES,Product SMILES,SOLVENT A SMILES,SOLVENT B SMILES,SOLVENT A Ratio,SOLVENT B Ratio,Reaction SMILES A,Reaction SMILES B
0,Methanol,Ethyl Acetate,0.0,16.0,220.0,0.499354676,0.283803632,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.0,16.0,220.0,0.505140513,0.283878415,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.0,16.0,220.0,0.507107104,0.282767,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.05644372817,16.0,220.0,0.509642668,0.282483264,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.1281103948,16.0,220.0,0.525702961,0.271544463,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.2004437282,16.0,220.0,0.55141043,0.254575526,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.2724437282,16.0,220.0,0.5729167,0.238781984,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.34344372819999996,16.0,220.0,0.58651246,0.228739674,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.4157770615,16.0,220.0,0.602209079,0.21808831,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.4867770615,16.0,220.0,0.617104897,0.20664529,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.5587770615000001,16.0,220.0,0.631574072,0.195071408,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.6301103948,16.0,220.0,0.644714518,0.184816932,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.7014437282,16.0,220.0,0.661527482,0.173507873,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.7737770614999999,16.0,220.0,0.677783127,0.162604432,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.8447770615,16.0,220.0,0.695955323,0.223120131,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.9171103948,16.0,220.0,0.760458879,0.239541121,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,0.9881103948000001,16.0,220.0,0.778787373,0.209212361,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
0,Methanol,Ethyl Acetate,1.0,16.0,220.0,0.784920469,0.161685755,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O=C(OCC)C,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O=C(OCC)C>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.5,16.0,220.0,0.236777108,0.53768654,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.4759448026,16.0,220.0,0.238696277,0.535048377,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.4401114692,16.0,220.0,0.248887404,0.531154273,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.4042781359,16.0,220.0,0.261027755,0.50385512,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.36844480259999995,16.0,220.0,0.276289816,0.477499051,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.3326114692,16.0,220.0,0.299262971,0.45457861,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.2967781359,16.0,220.0,0.325586548,0.441381222,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.2611114692,16.0,220.0,0.347949237,0.429397388,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.2252781359,16.0,220.0,0.377130568,0.412215927,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.18961146920000002,16.0,220.0,0.402529966,0.395295413,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.1536114692,16.0,220.0,0.432588479,0.39547616,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.11794480260000001,16.0,220.0,0.460642492,0.390370162,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.08227813591000001,16.0,220.0,0.491303734,0.364363482,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.04627813591,16.0,220.0,0.5158751,0.337057838,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.01077813591,16.0,220.0,0.537806567,0.311535865,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.0,16.0,220.0,0.554290928,0.312716777,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.0,16.0,220.0,0.561030103,0.303462209,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.0,16.0,220.0,0.563903116,0.292549943,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.0,16.0,220.0,0.565428701,0.316639246,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.0,16.0,220.0,0.562790355,0.293877883,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.00488853075,16.0,220.0,0.561992702,0.297683951,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.04055519742,16.0,220.0,0.557384448,0.301221017,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.07655519742,16.0,220.0,0.531536171,0.327413315,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.11222186410000001,16.0,220.0,0.500380675,0.350817236,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.14822186410000002,16.0,220.0,0.477912465,0.391029573,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.1842218641,16.0,220.0,0.451946899,0.411644777,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.2197218641,16.0,220.0,0.429158108,0.431142035,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.25572186410000003,16.0,220.0,0.404490597,0.449209003,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.2917218641,16.0,220.0,0.380450641,0.468465754,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.32738853079999997,16.0,220.0,0.357537006,0.485001805,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.3632218641,16.0,220.0,0.33312608,0.506166428,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.39922186410000005,16.0,220.0,0.313497826,0.526686284,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.4350551974,16.0,220.0,0.291213817,0.545009179,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.4707218641,16.0,220.0,0.27435313,0.560966673,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
1,Methanol,Water,0.5,16.0,220.0,0.252984836,0.574114955,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,CO,O,[1.0],[1.0],C=CCOC1=CC=CC=C1.CO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O>>OC1=CC=CC=C1CC=C
2,"Ethylene Glycol [1,2-Ethanediol]",2-Methyltetrahydrofuran [2-MeTHF],0.0,16.0,220.0,0.193681192,0.599533564,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,OCCO,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=CC=CC=C1.OCCO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O1C(C)CCC1>>OC1=CC=CC=C1CC=C
2,"Ethylene Glycol [1,2-Ethanediol]",2-Methyltetrahydrofuran [2-MeTHF],0.02011039484,16.0,220.0,0.214169933,0.577986829,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,OCCO,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=CC=CC=C1.OCCO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O1C(C)CCC1>>OC1=CC=CC=C1CC=C
2,"Ethylene Glycol [1,2-Ethanediol]",2-Methyltetrahydrofuran [2-MeTHF],0.0917770615,16.0,220.0,0.25491272,0.552944382,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,OCCO,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=CC=CC=C1.OCCO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O1C(C)CCC1>>OC1=CC=CC=C1CC=C
2,"Ethylene Glycol [1,2-Ethanediol]",2-Methyltetrahydrofuran [2-MeTHF],0.1634437282,16.0,220.0,0.299654179,0.517890911,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,OCCO,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=CC=CC=C1.OCCO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O1C(C)CCC1>>OC1=CC=CC=C1CC=C
2,"Ethylene Glycol [1,2-Ethanediol]",2-Methyltetrahydrofuran [2-MeTHF],0.2351103948,16.0,220.0,0.351967234,0.47482395,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,OCCO,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=CC=CC=C1.OCCO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O1C(C)CCC1>>OC1=CC=CC=C1CC=C
2,"Ethylene Glycol [1,2-Ethanediol]",2-Methyltetrahydrofuran [2-MeTHF],0.3067770615,16.0,220.0,0.40447763,0.430213286,C=CCOC1=CC=CC=C1,OC1=CC=CC=C1CC=C,OCCO,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=CC=CC=C1.OCCO>>OC1=CC=CC=C1CC=C,C=CCOC1=CC=CC=C1.O1C(C)CCC1>>OC1=CC=CC=C1CC=C
